Tab,Q,SQ,SSQ,SSSQ,Question,Class,Unit,Repetitive,Tab_Name,Question_Text,SPSS_header,Short_Question,Likert_Affect_Direction,Answer_Labels,Answer_Numbers,MAR_Cross_Reference
J2,4,,,,J2.4,Yes/No,,,House services and appliances,House Services: Radio,J2_4,House Services: Radio,,,,
J2,5,,,,J2.5,Yes/No,,,House services and appliances,House Services: Mobile,J2_5,House Services: Mobile,,,,
J2,6,,,,J2.6,Yes/No,,,House services and appliances,House Services: Refrigerator,J2_6,House Services: Refrigerator,,,,
J2,7,,,,J2.7,Yes/No,,,House services and appliances,House Services: Iron,J2_7,House Services: Iron,,,,
J2,8,,,,J2.8,Yes/No,,,House services and appliances,House Services: Computer,J2_8,House Services: Computer,,,,
J2,9,,,,J2.9,Yes/No,,,House services and appliances,House Services: Internet,J2_9,House Services: Internet,,,,
J2,10,,,,J2.10,Yes/No,,,House services and appliances,House Services: Kerosene/gas cooker,J2_10,House Services: Kerosene/gas cooker,,,,
J2,11,,,,J2.11,Yes/No,,,House services and appliances,House Services: TNT phone,J2_11,House Services: TNT phone,,,,
J2,12,,,,J2.12,Yes/No,,,House services and appliances,House Services: Other,J2_12,House Services: Other,,,,
J3,1,1,,,J3.1.1,Categorical ,,TRUE,Vehicle holdings,Vehicles: Type of transport - 1,J3Aa,Vehicles: Type of transport - 1,,"c(""Bicycle"", ""Animal-drawn cart"", ""Rickshaw"", ""Boat"", ""Power tiller"", ""Motorcycle/ moped"", ""Car"", ""Bus/ Truck"", ""Others"")",c(1:9),
J3,1,2,1,,J3.1.2.1,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: savings - 1,J3BV1a,Vehicles: How Financed?: savings - 1,,,,
J3,1,2,2,,J3.1.2.2,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: family (including in- laws) - 1,J3BV2a,Vehicles: How Financed?: family (including in- laws) - 1,,,,
J3,1,2,3,,J3.1.2.3,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: dowry - 1,J3BV3a,Vehicles: How Financed?: dowry - 1,,,,
J3,1,2,4,,J3.1.2.4,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: loan from money lenders - 1,J3BV4a,Vehicles: How Financed?: loan from money lenders - 1,,,,
J3,1,2,5,,J3.1.2.5,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: NGO/bank - 1,J3BV5a,Vehicles: How Financed?: NGO/bank - 1,,,,
J3,1,2,6,,J3.1.2.6,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: mortaging land - 1,J3BV6a,Vehicles: How Financed?: mortaging land - 1,,,,
J3,1,2,7,,J3.1.2.7,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: selling land - 1,J3BV7a,Vehicles: How Financed?: selling land - 1,,,,
J3,1,2,8,,J3.1.2.8,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: selling assets - 1,J3BV8a,Vehicles: How Financed?: selling assets - 1,,,,
J3,1,2,9,,J3.1.2.9,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: remittances - 1,J3BV9a,Vehicles: How Financed?: remittances - 1,,,,
J3,1,2,10,,J3.1.2.10,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: other - 1,J3BV10a,Vehicles: How Financed?: other - 1,,,,
J3,2,1,,,J3.2.1,Categorical ,,TRUE,Vehicle holdings,Vehicles: Type of transport - 2,J3Ab,Vehicles: Type of transport - 2,,"c(""Bicycle"", ""Animal-drawn cart"", ""Rickshaw"", ""Boat"", ""Power tiller"", ""Motorcycle/ moped"", ""Car"", ""Bus/ Truck"", ""Others"")",c(1:9),
J3,2,2,1,,J3.2.2.1,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: savings - 2,J3BV1b,Vehicles: How Financed?: savings - 2,,,,
J3,2,2,2,,J3.2.2.2,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: family (including in- laws) - 2,J3BV2b,Vehicles: How Financed?: family (including in- laws) - 2,,,,
J3,2,2,3,,J3.2.2.3,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: dowry - 2,J3BV3b,Vehicles: How Financed?: dowry - 2,,,,
J3,2,2,4,,J3.2.2.4,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: loan from money lenders - 2,J3BV4b,Vehicles: How Financed?: loan from money lenders - 2,,,,
J3,2,2,5,,J3.2.2.5,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: NGO/bank - 2,J3BV5b,Vehicles: How Financed?: NGO/bank - 2,,,,
J3,2,2,6,,J3.2.2.6,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: mortaging land - 2,J3BV6b,Vehicles: How Financed?: mortaging land - 2,,,,
J3,2,2,7,,J3.2.2.7,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: selling land - 2,J3BV7b,Vehicles: How Financed?: selling land - 2,,,,
J3,2,2,8,,J3.2.2.8,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: selling assets - 2,J3BV8b,Vehicles: How Financed?: selling assets - 2,,,,
J3,2,2,9,,J3.2.2.9,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: remittances - 2,J3BV9b,Vehicles: How Financed?: remittances - 2,,,,
J3,2,2,10,,J3.2.2.10,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: other - 2,J3BV10b,Vehicles: How Financed?: other - 2,,,,
J3,3,1,,,J3.3.1,Categorical ,,TRUE,Vehicle holdings,Vehicles: Type of transport - 3,J3Ac,Vehicles: Type of transport - 3,,"c(""Bicycle"", ""Animal-drawn cart"", ""Rickshaw"", ""Boat"", ""Power tiller"", ""Motorcycle/ moped"", ""Car"", ""Bus/ Truck"", ""Others"")",c(1:9),
J3,3,2,1,,J3.3.2.1,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: savings - 3,J3BV1c,Vehicles: How Financed?: savings - 3,,,,
J3,3,2,2,,J3.3.2.2,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: family (including in- laws) - 3,J3BV2c,Vehicles: How Financed?: family (including in- laws) - 3,,,,
J3,3,2,3,,J3.3.2.3,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: dowry - 3,J3BV3c,Vehicles: How Financed?: dowry - 3,,,,
J3,3,2,4,,J3.3.2.4,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: loan from money lenders - 3,J3BV4c,Vehicles: How Financed?: loan from money lenders - 3,,,,
J3,3,2,5,,J3.3.2.5,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: NGO/bank - 3,J3BV5c,Vehicles: How Financed?: NGO/bank - 3,,,,
J3,3,2,6,,J3.3.2.6,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: mortaging land - 3,J3BV6c,Vehicles: How Financed?: mortaging land - 3,,,,
J3,3,2,7,,J3.3.2.7,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: selling land - 3,J3BV7c,Vehicles: How Financed?: selling land - 3,,,,
J3,3,2,8,,J3.3.2.8,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: selling assets - 3,J3BV8c,Vehicles: How Financed?: selling assets - 3,,,,
J3,3,2,9,,J3.3.2.9,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: remittances - 3,J3BV9c,Vehicles: How Financed?: remittances - 3,,,,
J3,3,2,10,,J3.3.2.10,Yes/No,,TRUE,Vehicle holdings,Vehicles: How Financed?: other - 3,J3BV10c,Vehicles: How Financed?: other - 3,,,,
J1,1,1,,,J1.1.1,Yes/No,,,Energy sources,Energy: Used by household? - Cow dung,J1Aa,Energy: Used by household? - Cow dung,,,,
J1,1,2,1,,J1.1.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Cow dung,J1B1a,Energy: What purposes: cooking - Cow dung,,,,
J1,1,2,2,,J1.1.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Cow dung,J1B2a,Energy: What purposes: lighting - Cow dung,,,,
J1,1,2,3,,J1.1.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Cow dung,J1B3a,Energy: What purposes: appliances - Cow dung,,,,
J1,1,2,4,,J1.1.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Cow dung,J1B4a,Energy: What purposes: others - Cow dung,,,,
J1,2,1,,,J1.2.1,Yes/No,,,Energy sources,Energy: Used by household? - Fire wood,J1Ab,Energy: Used by household? - Fire wood,,,,
J1,2,2,1,,J1.2.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Fire wood,J1B1b,Energy: What purposes: cooking - Fire wood,,,,
J1,2,2,2,,J1.2.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Fire wood,J1B2b,Energy: What purposes: lighting - Fire wood,,,,
J1,2,2,3,,J1.2.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Fire wood,J1B3b,Energy: What purposes: appliances - Fire wood,,,,
J1,2,2,4,,J1.2.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Fire wood,J1B4b,Energy: What purposes: others - Fire wood,,,,
J1,3,1,,,J1.3.1,Yes/No,,,Energy sources,Energy: Used by household? - Kerosene,J1Ac,Energy: Used by household? - Kerosene,,,,
J1,3,2,1,,J1.3.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Kerosene,J1B1c,Energy: What purposes: cooking - Kerosene,,,,
J1,3,2,2,,J1.3.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Kerosene,J1B2c,Energy: What purposes: lighting - Kerosene,,,,
J1,3,2,3,,J1.3.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Kerosene,J1B3c,Energy: What purposes: appliances - Kerosene,,,,
J1,3,2,4,,J1.3.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Kerosene,J1B4c,Energy: What purposes: others - Kerosene,,,,
J1,4,1,,,J1.4.1,Yes/No,,,Energy sources,Energy: Used by household? - Natural gas,J1Ad,Energy: Used by household? - Natural gas,,,,
J1,4,2,1,,J1.4.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Natural gas,J1B1d,Energy: What purposes: cooking - Natural gas,,,,
J1,4,2,2,,J1.4.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Natural gas,J1B2d,Energy: What purposes: lighting - Natural gas,,,,
J1,4,2,3,,J1.4.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Natural gas,J1B3d,Energy: What purposes: appliances - Natural gas,,,,
J1,4,2,4,,J1.4.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Natural gas,J1B4d,Energy: What purposes: others - Natural gas,,,,
J1,5,1,,,J1.5.1,Yes/No,,,Energy sources,Energy: Used by household? - Diesel,J1Ae,Energy: Used by household? - Diesel,,,,
J1,5,2,1,,J1.5.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Diesel,J1B1e,Energy: What purposes: cooking - Diesel,,,,
J1,5,2,2,,J1.5.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Diesel,J1B2e,Energy: What purposes: lighting - Diesel,,,,
J1,5,2,3,,J1.5.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Diesel,J1B3e,Energy: What purposes: appliances - Diesel,,,,
J1,5,2,4,,J1.5.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Diesel,J1B4e,Energy: What purposes: others - Diesel,,,,
J1,6,1,,,J1.6.1,Yes/No,,,Energy sources,Energy: Used by household? - Electricity,J1Af,Energy: Used by household? - Electricity,,,,
J1,6,2,1,,J1.6.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Electricity,J1B1f,Energy: What purposes: cooking - Electricity,,,,
J1,6,2,2,,J1.6.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Electricity,J1B2f,Energy: What purposes: lighting - Electricity,,,,
J1,6,2,3,,J1.6.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Electricity,J1B3f,Energy: What purposes: appliances - Electricity,,,,
J1,6,2,4,,J1.6.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Electricity,J1B4f,Energy: What purposes: others - Electricity,,,,
J1,7,1,,,J1.7.1,Yes/No,,,Energy sources,Energy: Used by household? - Petrol,J1Ag,Energy: Used by household? - Petrol,,,,
J1,7,2,1,,J1.7.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Petrol,J1B1g,Energy: What purposes: cooking - Petrol,,,,
J1,7,2,2,,J1.7.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Petrol,J1B2g,Energy: What purposes: lighting - Petrol,,,,
J1,7,2,3,,J1.7.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Petrol,J1B3g,Energy: What purposes: appliances - Petrol,,,,
J1,7,2,4,,J1.7.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Petrol,J1B4g,Energy: What purposes: others - Petrol,,,,
J1,8,1,,,J1.8.1,Yes/No,,,Energy sources,Energy: Used by household? - Other 1,J1Ah,Energy: Used by household? - Other 1,,,,
J1,8,2,1,,J1.8.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Other 1,J1B1h,Energy: What purposes: cooking - Other 1,,,,
J1,8,2,2,,J1.8.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Other 1,J1B2h,Energy: What purposes: lighting - Other 1,,,,
J1,8,2,3,,J1.8.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Other 1,J1B3h,Energy: What purposes: appliances - Other 1,,,,
J1,8,2,4,,J1.8.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Other 1,J1B4h,Energy: What purposes: others - Other 1,,,,
J1,9,1,,,J1.9.1,Yes/No,,,Energy sources,Energy: Used by household? - Other 2,J1Ai,Energy: Used by household? - Other 2,,,,
J1,9,2,1,,J1.9.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Other 2,J1B1i,Energy: What purposes: cooking - Other 2,,,,
J1,9,2,2,,J1.9.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Other 2,J1B2i,Energy: What purposes: lighting - Other 2,,,,
J1,9,2,3,,J1.9.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Other 2,J1B3i,Energy: What purposes: appliances - Other 2,,,,
J1,9,2,4,,J1.9.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Other 2,J1B4i,Energy: What purposes: others - Other 2,,,,
J1,10,1,,,J1.10.1,Yes/No,,,Energy sources,Energy: Used by household? - Solar panels,J1Aj,Energy: Used by household? - Solar panels,,,,
J1,10,2,1,,J1.10.2.1,Yes/No,,,Energy sources,Energy: What purposes: cooking - Solar panels,J1B1j,Energy: What purposes: cooking - Solar panels,,,,
J1,10,2,2,,J1.10.2.2,Yes/No,,,Energy sources,Energy: What purposes: lighting - Solar panels,J1B2j,Energy: What purposes: lighting - Solar panels,,,,
J1,10,2,3,,J1.10.2.3,Yes/No,,,Energy sources,Energy: What purposes: appliances - Solar panels,J1B3j,Energy: What purposes: appliances - Solar panels,,,,
J1,10,2,4,,J1.10.2.4,Yes/No,,,Energy sources,Energy: What purposes: others - Solar panels,J1B4j,Energy: What purposes: others - Solar panels,,,,
I,1,2,,,I.1.2,Categorical ,,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: Type of property - 1,I_2a,Property: Type of property - 1,,"c(""House"", ""Business"", ""Other"")",c(1:3),
I,1,3,,,I.1.3,Categorical ,,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: Tenancy - 1,I_3a,Property: Tenancy - 1,,"c(""Own"", ""Jointly own with other relatives"", ""Rent"", ""Guest. Owned by other relatives"", ""Squatter"", ""Other"")",c(1:6),
I,1,4,,,I.1.4,Categorical ,,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: How financed - 1,I_4a,Property: How financed - 1,,"c(""Savings"", ""Family, including in laws"", ""Dowry"", ""Loan from individual local moneylenders"", ""NGO"", ""Mortgaging land"", ""Selling land"", ""Selling assets"", ""Remittances"", ""Other"", ""Inheritance"")",c(1:11),
I,1,5,,,I.1.5,Integer,Year,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: Year of establishment - 1,I_5a,Property: Year of establishment - 1,,,,
I,1,6,,,I.1.6,Yes/No,,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: Located outside village? - 1,I_6a,Property: Located outside village? - 1,,,,
I,1,7,1,,I.1.7.1,Yes/No,,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: Material of wall construction: mud - 1,I_7V1a,Property: Material of wall construction: mud - 1,,,,
I,1,7,2,,I.1.7.2,Yes/No,,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: Material of wall construction: bamboo w/ mud - 1,I_7V2a,Property: Material of wall construction: bamboo w/ mud - 1,,,,
I,1,7,3,,I.1.7.3,Yes/No,,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: Material of wall construction: tin/corrugated iron - 1,I_7V3a,Property: Material of wall construction: tin/corrugated iron - 1,,,,
I,1,7,4,,I.1.7.4,Yes/No,,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: Material of wall construction: bricks and cement - 1,I_7V4a,Property: Material of wall construction: bricks and cement - 1,,,,
I,1,7,5,,I.1.7.5,Yes/No,,TRUE,Information about current house being lived in and other property structures of the household head and/or spouse,Property: Material of wall construction: wood planks/shingles - 1,I_7V5a,Property: Material of wall construction: wood planks/shingles - 1,,,,
